,energy_in,energy_out,soc,charge_bool,discharge_bool,profit_timeseries,cumulative_profit,cumlative_cycle_rate,cumlative_profit
166,0.0,0.0,3.95311303029005,0.0,1.0,0.0,1852.50429737395,52.5664939422613,19230.22909645511
167,0.0,0.0,3.95311303029005,0.0,1.0,0.0,1852.50429737395,52.5664939422613,19230.22909645511
0,0.0,0.0,3.95311303029005,0.0,1.0,0.0,0.0,52.5664939422613,19230.22909645511
1,5.79147020773202,0.0,9.74458323802207,1.0,0.0,-266.984894191763,-266.984894191763,52.8560674526479,18963.244202263348
2,0.0,0.0,9.74458323802207,0.0,1.0,0.0,-266.984894191763,52.8560674526479,18963.244202263348
3,0.0,0.0,9.74458323802207,0.0,1.0,0.0,-266.984894191763,52.8560674526479,18963.244202263348
4,0.0,0.0,9.74458323802207,0.0,1.0,0.0,-266.984894191763,52.8560674526479,18963.244202263348
5,0.0,0.0,9.74458323802207,0.0,1.0,0.0,-266.984894191763,52.8560674526479,18963.244202263348
6,10.0,0.0,19.7445832380221,1.0,0.0,-457.096424702058,-724.081318893822,53.3560674526479,18506.14777756129
7,0.0,0.0,19.7445832380221,0.0,1.0,0.0,-724.081318893822,53.3560674526479,18506.14777756129
8,0.0,0.0,19.7445832380221,0.0,1.0,0.0,-724.081318893822,53.3560674526479,18506.14777756129
9,0.0,0.0,19.7445832380221,0.0,1.0,0.0,-724.081318893822,53.3560674526479,18506.14777756129
10,0.0,0.0,19.7445832380221,0.0,1.0,0.0,-724.081318893822,53.3560674526479,18506.14777756129
11,0.0,0.0,19.7445832380221,0.0,1.0,0.0,-724.081318893822,53.3560674526479,18506.14777756129
12,0.0,0.0,19.7445832380221,0.0,1.0,0.0,-724.081318893822,53.3560674526479,18506.14777756129
13,0.0,0.0,19.7445832380221,0.0,1.0,0.0,-724.081318893822,53.3560674526479,18506.14777756129
14,0.0,0.0,19.7445832380221,0.0,1.0,0.0,-724.081318893822,53.3560674526479,18506.14777756129
15,0.0,0.0,19.7445832380221,0.0,1.0,0.0,-724.081318893822,53.3560674526479,18506.14777756129
16,0.0,0.0,19.7445832380221,0.0,1.0,0.0,-724.081318893822,53.3560674526479,18506.14777756129
17,0.0,0.0,19.7445832380221,0.0,1.0,0.0,-724.081318893822,53.3560674526479,18506.14777756129
18,0.0,0.0,19.7445832380221,0.0,1.0,0.0,-724.081318893822,53.3560674526479,18506.14777756129
19,0.0,0.0,19.7445832380221,0.0,1.0,0.0,-724.081318893822,53.3560674526479,18506.14777756129
20,0.0,10.0,9.74458323802207,0.0,1.0,903.9862,179.904881106178,53.8560674526479,19410.13397756129
21,0.0,0.0,9.74458323802207,0.0,1.0,0.0,179.904881106178,53.8560674526479,19410.13397756129
22,0.0,0.0,9.74458323802207,0.0,1.0,0.0,179.904881106178,53.8560674526479,19410.13397756129
23,0.0,0.0,9.74458323802207,0.0,1.0,0.0,179.904881106178,53.8560674526479,19410.13397756129
24,10.0,0.0,19.7445832380221,1.0,0.0,-476.70639219935,-296.801511093172,54.3560674526479,18933.42758536194
25,0.0,0.0,19.7445832380221,0.0,1.0,0.0,-296.801511093172,54.3560674526479,18933.42758536194
26,0.0,0.0,19.7445832380221,0.0,1.0,0.0,-296.801511093172,54.3560674526479,18933.42758536194
27,0.0,0.0,19.7445832380221,0.0,1.0,0.0,-296.801511093172,54.3560674526479,18933.42758536194
28,0.0,0.0,19.7445832380221,0.0,1.0,0.0,-296.801511093172,54.3560674526479,18933.42758536194
29,0.0,0.0,19.7445832380221,0.0,1.0,0.0,-296.801511093172,54.3560674526479,18933.42758536194
30,0.0,0.0,19.7445832380221,0.0,1.0,0.0,-296.801511093172,54.3560674526479,18933.42758536194
31,0.0,0.0,19.7445832380221,0.0,1.0,0.0,-296.801511093172,54.3560674526479,18933.42758536194
32,0.0,0.0,19.7445832380221,0.0,1.0,0.0,-296.801511093172,54.3560674526479,18933.42758536194
33,0.0,0.0,19.7445832380221,0.0,1.0,0.0,-296.801511093172,54.3560674526479,18933.42758536194
34,0.0,0.0,19.7445832380221,0.0,1.0,0.0,-296.801511093172,54.3560674526479,18933.42758536194
35,0.0,0.0,19.7445832380221,0.0,1.0,0.0,-296.801511093172,54.3560674526479,18933.42758536194
36,0.0,0.0,19.7445832380221,0.0,1.0,0.0,-296.801511093172,54.3560674526479,18933.42758536194
37,0.0,0.0,19.7445832380221,0.0,1.0,0.0,-296.801511093172,54.3560674526479,18933.42758536194
38,0.0,0.0,19.7445832380221,0.0,1.0,0.0,-296.801511093172,54.3560674526479,18933.42758536194
39,0.0,0.0,19.7445832380221,0.0,1.0,0.0,-296.801511093172,54.3560674526479,18933.42758536194
40,0.0,0.0,19.7445832380221,0.0,1.0,0.0,-296.801511093172,54.3560674526479,18933.42758536194
41,0.0,0.0,19.7445832380221,1.0,0.0,0.0,-296.801511093172,54.3560674526479,18933.42758536194
42,0.0,0.0,19.7445832380221,0.0,1.0,0.0,-296.801511093172,54.3560674526479,18933.42758536194
43,0.0,0.0,19.7445832380221,0.0,1.0,0.0,-296.801511093172,54.3560674526479,18933.42758536194
44,0.0,10.0,9.74458323802207,0.0,1.0,1768.0065,1471.20498890683,54.8560674526479,20701.43408536194
45,0.0,5.79566659041766,3.94891664760441,0.0,1.0,609.831629976927,2081.03661888376,55.1458507821688,21311.265715338868
46,0.0,0.0,3.94891664760441,0.0,1.0,0.0,2081.03661888376,55.1458507821688,21311.265715338868
47,0.0,0.0,3.94891664760441,0.0,1.0,0.0,2081.03661888376,55.1458507821688,21311.265715338868
48,0.0,0.0,3.94891664760441,0.0,1.0,0.0,2081.03661888376,55.1458507821688,21311.265715338868
49,0.0,0.0,3.94891664760441,0.0,1.0,0.0,2081.03661888376,55.1458507821688,21311.265715338868
50,0.0,0.0,3.94891664760441,0.0,1.0,0.0,2081.03661888376,55.1458507821688,21311.265715338868
51,0.0,0.0,3.94891664760441,0.0,1.0,0.0,2081.03661888376,55.1458507821688,21311.265715338868
52,0.0,0.0,3.94891664760441,0.0,1.0,0.0,2081.03661888376,55.1458507821688,21311.265715338868
53,0.0,0.0,3.94891664760441,0.0,1.0,0.0,2081.03661888376,55.1458507821688,21311.265715338868
54,0.0,0.0,3.94891664760441,0.0,1.0,0.0,2081.03661888376,55.1458507821688,21311.265715338868
55,0.0,0.0,3.94891664760441,0.0,1.0,0.0,2081.03661888376,55.1458507821688,21311.265715338868
56,0.0,0.0,3.94891664760441,0.0,1.0,0.0,2081.03661888376,55.1458507821688,21311.265715338868
57,0.0,0.0,3.94891664760441,0.0,1.0,0.0,2081.03661888376,55.1458507821688,21311.265715338868
58,0.0,0.0,3.94891664760441,0.0,1.0,0.0,2081.03661888376,55.1458507821688,21311.265715338868
59,0.0,0.0,3.94891664760441,0.0,1.0,0.0,2081.03661888376,55.1458507821688,21311.265715338868
60,0.0,0.0,3.94891664760441,0.0,1.0,0.0,2081.03661888376,55.1458507821688,21311.265715338868
61,0.0,0.0,3.94891664760441,0.0,1.0,0.0,2081.03661888376,55.1458507821688,21311.265715338868
62,0.0,0.0,3.94891664760441,0.0,1.0,0.0,2081.03661888376,55.1458507821688,21311.265715338868
63,0.0,0.0,3.94891664760441,0.0,1.0,0.0,2081.03661888376,55.1458507821688,21311.265715338868
64,0.0,0.0,3.94891664760441,0.0,1.0,0.0,2081.03661888376,55.1458507821688,21311.265715338868
65,0.0,0.0,3.94891664760441,0.0,1.0,0.0,2081.03661888376,55.1458507821688,21311.265715338868
66,0.0,0.0,3.94891664760441,0.0,1.0,0.0,2081.03661888376,55.1458507821688,21311.265715338868
67,0.0,0.0,3.94891664760441,0.0,1.0,0.0,2081.03661888376,55.1458507821688,21311.265715338868
68,0.0,0.0,3.94891664760441,0.0,1.0,0.0,2081.03661888376,55.1458507821688,21311.265715338868
69,0.0,0.0,3.94891664760441,0.0,1.0,0.0,2081.03661888376,55.1458507821688,21311.265715338868
70,0.0,0.0,3.94891664760441,0.0,1.0,0.0,2081.03661888376,55.1458507821688,21311.265715338868
71,0.0,0.0,3.94891664760441,0.0,1.0,0.0,2081.03661888376,55.1458507821688,21311.265715338868
72,5.79566659041766,0.0,9.74458323802207,1.0,0.0,-238.0430340658,1842.99358481796,55.4356341116897,21073.22268127307
73,0.0,0.0,9.74458323802207,0.0,1.0,0.0,1842.99358481796,55.4356341116897,21073.22268127307
74,0.0,0.0,9.74458323802207,0.0,1.0,0.0,1842.99358481796,55.4356341116897,21073.22268127307
75,0.0,0.0,9.74458323802207,0.0,1.0,0.0,1842.99358481796,55.4356341116897,21073.22268127307
76,0.0,0.0,9.74458323802207,0.0,1.0,0.0,1842.99358481796,55.4356341116897,21073.22268127307
77,0.0,0.0,9.74458323802207,0.0,1.0,0.0,1842.99358481796,55.4356341116897,21073.22268127307
78,10.0,0.0,19.7445832380221,1.0,0.0,-400.866738894908,1442.12684592305,55.9356341116897,20672.355942378163
79,0.0,0.0,19.7445832380221,0.0,1.0,0.0,1442.12684592305,55.9356341116897,20672.355942378163
80,0.0,0.0,19.7445832380221,0.0,1.0,0.0,1442.12684592305,55.9356341116897,20672.355942378163
81,0.0,0.0,19.7445832380221,0.0,1.0,0.0,1442.12684592305,55.9356341116897,20672.355942378163
82,0.0,0.0,19.7445832380221,0.0,1.0,0.0,1442.12684592305,55.9356341116897,20672.355942378163
83,0.0,0.0,19.7445832380221,0.0,1.0,0.0,1442.12684592305,55.9356341116897,20672.355942378163
84,0.0,0.0,19.7445832380221,0.0,1.0,0.0,1442.12684592305,55.9356341116897,20672.355942378163
85,0.0,0.0,19.7445832380221,0.0,1.0,0.0,1442.12684592305,55.9356341116897,20672.355942378163
86,0.0,0.0,19.7445832380221,0.0,1.0,0.0,1442.12684592305,55.9356341116897,20672.355942378163
87,0.0,0.0,19.7445832380221,0.0,1.0,0.0,1442.12684592305,55.9356341116897,20672.355942378163
88,0.0,0.0,19.7445832380221,0.0,1.0,0.0,1442.12684592305,55.9356341116897,20672.355942378163
89,0.0,0.0,19.7445832380221,0.0,1.0,0.0,1442.12684592305,55.9356341116897,20672.355942378163
90,0.0,0.0,19.7445832380221,0.0,1.0,0.0,1442.12684592305,55.9356341116897,20672.355942378163
91,0.0,0.0,19.7445832380221,0.0,1.0,0.0,1442.12684592305,55.9356341116897,20672.355942378163
92,0.0,10.0,9.74458323802207,0.0,1.0,822.393,2264.51984592305,56.4356341116897,21494.748942378163
93,0.0,0.0,9.74458323802207,0.0,1.0,0.0,2264.51984592305,56.4356341116897,21494.748942378163
94,0.0,0.0,9.74458323802207,0.0,1.0,0.0,2264.51984592305,56.4356341116897,21494.748942378163
95,0.0,0.0,9.74458323802207,0.0,1.0,0.0,2264.51984592305,56.4356341116897,21494.748942378163
96,0.0,0.0,9.74458323802207,0.0,1.0,0.0,2264.51984592305,56.4356341116897,21494.748942378163
97,0.0,0.0,9.74458323802207,0.0,1.0,0.0,2264.51984592305,56.4356341116897,21494.748942378163
98,0.0,0.0,9.74458323802207,0.0,1.0,0.0,2264.51984592305,56.4356341116897,21494.748942378163
99,0.0,0.0,9.74458323802207,0.0,1.0,0.0,2264.51984592305,56.4356341116897,21494.748942378163
100,0.0,0.0,9.74458323802207,0.0,1.0,0.0,2264.51984592305,56.4356341116897,21494.748942378163
101,0.0,0.0,9.74458323802207,0.0,1.0,0.0,2264.51984592305,56.4356341116897,21494.748942378163
102,0.0,0.0,9.74458323802207,0.0,1.0,0.0,2264.51984592305,56.4356341116897,21494.748942378163
103,0.0,0.0,9.74458323802207,0.0,1.0,0.0,2264.51984592305,56.4356341116897,21494.748942378163
104,0.0,0.0,9.74458323802207,0.0,1.0,0.0,2264.51984592305,56.4356341116897,21494.748942378163
105,0.0,0.0,9.74458323802207,0.0,1.0,0.0,2264.51984592305,56.4356341116897,21494.748942378163
106,0.0,0.0,9.74458323802207,0.0,1.0,0.0,2264.51984592305,56.4356341116897,21494.748942378163
107,0.0,0.0,9.74458323802207,0.0,1.0,0.0,2264.51984592305,56.4356341116897,21494.748942378163
108,0.0,0.0,9.74458323802207,0.0,1.0,0.0,2264.51984592305,56.4356341116897,21494.748942378163
109,0.0,0.0,9.74458323802207,0.0,1.0,0.0,2264.51984592305,56.4356341116897,21494.748942378163
110,0.0,0.0,9.74458323802207,0.0,1.0,0.0,2264.51984592305,56.4356341116897,21494.748942378163
111,0.0,0.0,9.74458323802207,0.0,1.0,0.0,2264.51984592305,56.4356341116897,21494.748942378163
112,0.0,0.0,9.74458323802207,0.0,1.0,0.0,2264.51984592305,56.4356341116897,21494.748942378163
113,0.0,0.0,9.74458323802207,0.0,1.0,0.0,2264.51984592305,56.4356341116897,21494.748942378163
114,0.0,0.0,9.74458323802207,0.0,1.0,0.0,2264.51984592305,56.4356341116897,21494.748942378163
115,0.0,0.0,9.74458323802207,0.0,1.0,0.0,2264.51984592305,56.4356341116897,21494.748942378163
116,0.0,0.0,9.74458323802207,0.0,1.0,0.0,2264.51984592305,56.4356341116897,21494.748942378163
117,0.0,0.0,9.74458323802207,0.0,1.0,0.0,2264.51984592305,56.4356341116897,21494.748942378163
118,0.0,0.0,9.74458323802207,0.0,1.0,0.0,2264.51984592305,56.4356341116897,21494.748942378163
119,0.0,0.0,9.74458323802207,0.0,1.0,0.0,2264.51984592305,56.4356341116897,21494.748942378163
120,0.0,0.0,9.74458323802207,0.0,1.0,0.0,2264.51984592305,56.4356341116897,21494.748942378163
121,0.0,0.0,9.74458323802207,0.0,1.0,0.0,2264.51984592305,56.4356341116897,21494.748942378163
122,0.0,0.0,9.74458323802207,0.0,1.0,0.0,2264.51984592305,56.4356341116897,21494.748942378163
123,0.0,0.0,9.74458323802207,0.0,1.0,0.0,2264.51984592305,56.4356341116897,21494.748942378163
124,0.0,0.0,9.74458323802207,0.0,1.0,0.0,2264.51984592305,56.4356341116897,21494.748942378163
125,0.0,0.0,9.74458323802207,0.0,1.0,0.0,2264.51984592305,56.4356341116897,21494.748942378163
126,10.0,0.0,19.7445832380221,1.0,0.0,-379.089924160347,1885.4299217627,56.9356341116897,21115.659018217815
127,0.0,0.0,19.7445832380221,0.0,1.0,0.0,1885.4299217627,56.9356341116897,21115.659018217815
128,0.0,0.0,19.7445832380221,0.0,1.0,0.0,1885.4299217627,56.9356341116897,21115.659018217815
129,0.0,0.0,19.7445832380221,0.0,1.0,0.0,1885.4299217627,56.9356341116897,21115.659018217815
130,0.0,0.0,19.7445832380221,0.0,1.0,0.0,1885.4299217627,56.9356341116897,21115.659018217815
131,0.0,0.0,19.7445832380221,0.0,1.0,0.0,1885.4299217627,56.9356341116897,21115.659018217815
132,0.0,0.0,19.7445832380221,0.0,1.0,0.0,1885.4299217627,56.9356341116897,21115.659018217815
133,0.0,0.0,19.7445832380221,0.0,1.0,0.0,1885.4299217627,56.9356341116897,21115.659018217815
134,0.0,0.0,19.7445832380221,0.0,1.0,0.0,1885.4299217627,56.9356341116897,21115.659018217815
135,0.0,0.0,19.7445832380221,0.0,1.0,0.0,1885.4299217627,56.9356341116897,21115.659018217815
136,0.0,0.0,19.7445832380221,0.0,1.0,0.0,1885.4299217627,56.9356341116897,21115.659018217815
137,0.0,0.0,19.7445832380221,0.0,1.0,0.0,1885.4299217627,56.9356341116897,21115.659018217815
138,0.0,0.0,19.7445832380221,0.0,1.0,0.0,1885.4299217627,56.9356341116897,21115.659018217815
139,0.0,0.0,19.7445832380221,0.0,1.0,0.0,1885.4299217627,56.9356341116897,21115.659018217815
140,0.0,10.0,9.74458323802207,0.0,1.0,890.6027,2776.0326217627,57.4356341116897,22006.261718217815
141,0.0,0.0,9.74458323802207,0.0,1.0,0.0,2776.0326217627,57.4356341116897,22006.261718217815
142,0.0,0.0,9.74458323802207,0.0,1.0,0.0,2776.0326217627,57.4356341116897,22006.261718217815
143,0.0,0.0,9.74458323802207,0.0,1.0,0.0,2776.0326217627,57.4356341116897,22006.261718217815
144,0.0,0.0,9.74458323802207,0.0,1.0,0.0,2776.0326217627,57.4356341116897,22006.261718217815
145,0.0,0.0,9.74458323802207,0.0,1.0,0.0,2776.0326217627,57.4356341116897,22006.261718217815
146,0.0,0.0,9.74458323802207,0.0,1.0,0.0,2776.0326217627,57.4356341116897,22006.261718217815
147,0.0,0.0,9.74458323802207,0.0,1.0,0.0,2776.0326217627,57.4356341116897,22006.261718217815
148,0.0,0.0,9.74458323802207,0.0,1.0,0.0,2776.0326217627,57.4356341116897,22006.261718217815
149,0.0,0.0,9.74458323802207,0.0,1.0,0.0,2776.0326217627,57.4356341116897,22006.261718217815
150,0.0,0.0,9.74458323802207,0.0,1.0,0.0,2776.0326217627,57.4356341116897,22006.261718217815
151,0.0,0.0,9.74458323802207,0.0,1.0,0.0,2776.0326217627,57.4356341116897,22006.261718217815
152,4.20433340958234,0.0,13.9489166476044,1.0,0.0,-202.700798186798,2573.3318235759,57.6458507821688,21803.560920031017
153,0.0,0.0,13.9489166476044,0.0,1.0,0.0,2573.3318235759,57.6458507821688,21803.560920031017
154,0.0,0.0,13.9489166476044,0.0,1.0,0.0,2573.3318235759,57.6458507821688,21803.560920031017
155,0.0,0.0,13.9489166476044,0.0,1.0,0.0,2573.3318235759,57.6458507821688,21803.560920031017
156,0.0,0.0,13.9489166476044,0.0,1.0,0.0,2573.3318235759,57.6458507821688,21803.560920031017
157,0.0,0.0,13.9489166476044,0.0,1.0,0.0,2573.3318235759,57.6458507821688,21803.560920031017
158,0.0,0.0,13.9489166476044,0.0,1.0,0.0,2573.3318235759,57.6458507821688,21803.560920031017
159,0.0,0.0,13.9489166476044,0.0,1.0,0.0,2573.3318235759,57.6458507821688,21803.560920031017
160,0.0,0.0,13.9489166476044,0.0,1.0,0.0,2573.3318235759,57.6458507821688,21803.560920031017
161,0.0,0.0,13.9489166476044,0.0,1.0,0.0,2573.3318235759,57.6458507821688,21803.560920031017
162,0.0,0.0,13.9489166476044,0.0,1.0,0.0,2573.3318235759,57.6458507821688,21803.560920031017
163,0.0,0.0,13.9489166476044,0.0,1.0,0.0,2573.3318235759,57.6458507821688,21803.560920031017
164,0.0,10.0,3.94891664760441,0.0,1.0,830.4231,3403.7549235759,58.1458507821688,22633.984020031017
165,0.0,0.0,3.94891664760441,0.0,1.0,0.0,3403.7549235759,58.1458507821688,22633.984020031017
166,0.0,0.0,3.94891664760441,0.0,1.0,0.0,3403.7549235759,58.1458507821688,22633.984020031017
167,0.0,0.0,3.94891664760441,0.0,1.0,0.0,3403.7549235759,58.1458507821688,22633.984020031017
0,0.0,0.0,3.94891664760441,0.0,1.0,0.0,0.0,58.1458507821688,22633.984020031017
1,10.0,0.0,13.9489166476044,1.0,0.0,-488.082340195016,-488.082340195016,58.6458507821688,22145.901679836003
2,0.0,0.0,13.9489166476044,0.0,1.0,0.0,-488.082340195016,58.6458507821688,22145.901679836003
3,0.0,0.0,13.9489166476044,0.0,1.0,0.0,-488.082340195016,58.6458507821688,22145.901679836003
4,0.0,0.0,13.9489166476044,0.0,1.0,0.0,-488.082340195016,58.6458507821688,22145.901679836003
5,0.0,0.0,13.9489166476044,0.0,1.0,0.0,-488.082340195016,58.6458507821688,22145.901679836003
6,5.77042718896056,0.0,19.719343836565,1.0,0.0,-282.269542341895,-770.351882536911,58.9343721416168,21863.632137494107
7,0.0,0.0,19.719343836565,0.0,1.0,0.0,-770.351882536911,58.9343721416168,21863.632137494107
8,0.0,0.0,19.719343836565,0.0,1.0,0.0,-770.351882536911,58.9343721416168,21863.632137494107
9,0.0,0.0,19.719343836565,0.0,1.0,0.0,-770.351882536911,58.9343721416168,21863.632137494107
10,0.0,0.0,19.719343836565,0.0,1.0,0.0,-770.351882536911,58.9343721416168,21863.632137494107
11,0.0,0.0,19.719343836565,0.0,1.0,0.0,-770.351882536911,58.9343721416168,21863.632137494107
12,0.0,0.0,19.719343836565,0.0,1.0,0.0,-770.351882536911,58.9343721416168,21863.632137494107
13,0.0,0.0,19.719343836565,0.0,1.0,0.0,-770.351882536911,58.9343721416168,21863.632137494107
14,0.0,0.0,19.719343836565,0.0,1.0,0.0,-770.351882536911,58.9343721416168,21863.632137494107
15,0.0,0.0,19.719343836565,0.0,1.0,0.0,-770.351882536911,58.9343721416168,21863.632137494107
16,0.0,0.0,19.719343836565,0.0,1.0,0.0,-770.351882536911,58.9343721416168,21863.632137494107
17,0.0,0.0,19.719343836565,0.0,1.0,0.0,-770.351882536911,58.9343721416168,21863.632137494107
18,0.0,0.0,19.719343836565,0.0,1.0,0.0,-770.351882536911,58.9343721416168,21863.632137494107
19,0.0,0.0,19.719343836565,0.0,1.0,0.0,-770.351882536911,58.9343721416168,21863.632137494107
20,0.0,5.77547506925197,13.943868767313,0.0,1.0,491.069932599271,-279.28194993764,59.2231458950794,22354.70207009338
21,0.0,10.0,3.94386876731299,0.0,1.0,863.4665,584.18455006236,59.7231458950794,23218.168570093378
22,0.0,0.0,3.94386876731299,0.0,1.0,0.0,584.18455006236,59.7231458950794,23218.168570093378
23,0.0,0.0,3.94386876731299,0.0,1.0,0.0,584.18455006236,59.7231458950794,23218.168570093378
24,0.0,0.0,3.94386876731299,0.0,1.0,0.0,584.18455006236,59.7231458950794,23218.168570093378
25,0.0,0.0,3.94386876731299,0.0,1.0,0.0,584.18455006236,59.7231458950794,23218.168570093378
26,0.0,0.0,3.94386876731299,0.0,1.0,0.0,584.18455006236,59.7231458950794,23218.168570093378
27,0.0,0.0,3.94386876731299,0.0,1.0,0.0,584.18455006236,59.7231458950794,23218.168570093378
28,0.0,0.0,3.94386876731299,0.0,1.0,0.0,584.18455006236,59.7231458950794,23218.168570093378
29,0.0,0.0,3.94386876731299,0.0,1.0,0.0,584.18455006236,59.7231458950794,23218.168570093378
30,0.0,0.0,3.94386876731299,0.0,1.0,0.0,584.18455006236,59.7231458950794,23218.168570093378
31,0.0,0.0,3.94386876731299,0.0,1.0,0.0,584.18455006236,59.7231458950794,23218.168570093378
32,0.0,0.0,3.94386876731299,0.0,1.0,0.0,584.18455006236,59.7231458950794,23218.168570093378
33,0.0,0.0,3.94386876731299,0.0,1.0,0.0,584.18455006236,59.7231458950794,23218.168570093378
34,0.0,0.0,3.94386876731299,0.0,1.0,0.0,584.18455006236,59.7231458950794,23218.168570093378
35,0.0,0.0,3.94386876731299,0.0,1.0,0.0,584.18455006236,59.7231458950794,23218.168570093378
36,0.0,0.0,3.94386876731299,0.0,1.0,0.0,584.18455006236,59.7231458950794,23218.168570093378
37,0.0,0.0,3.94386876731299,0.0,1.0,0.0,584.18455006236,59.7231458950794,23218.168570093378
38,0.0,0.0,3.94386876731299,0.0,1.0,0.0,584.18455006236,59.7231458950794,23218.168570093378
39,0.0,0.0,3.94386876731299,0.0,1.0,0.0,584.18455006236,59.7231458950794,23218.168570093378
40,0.0,0.0,3.94386876731299,0.0,1.0,0.0,584.18455006236,59.7231458950794,23218.168570093378
41,0.0,0.0,3.94386876731299,0.0,1.0,0.0,584.18455006236,59.7231458950794,23218.168570093378
42,0.0,0.0,3.94386876731299,0.0,1.0,0.0,584.18455006236,59.7231458950794,23218.168570093378
43,0.0,0.0,3.94386876731299,0.0,1.0,0.0,584.18455006236,59.7231458950794,23218.168570093378
44,0.0,0.0,3.94386876731299,0.0,1.0,0.0,584.18455006236,59.7231458950794,23218.168570093378
45,0.0,0.0,3.94386876731299,0.0,1.0,0.0,584.18455006236,59.7231458950794,23218.168570093378
46,0.0,0.0,3.94386876731299,0.0,1.0,0.0,584.18455006236,59.7231458950794,23218.168570093378
47,0.0,0.0,3.94386876731299,0.0,1.0,0.0,584.18455006236,59.7231458950794,23218.168570093378
48,0.0,0.0,3.94386876731299,0.0,1.0,0.0,584.18455006236,59.7231458950794,23218.168570093378
49,0.0,0.0,3.94386876731299,0.0,1.0,0.0,584.18455006236,59.7231458950794,23218.168570093378
50,0.0,0.0,3.94386876731299,0.0,1.0,0.0,584.18455006236,59.7231458950794,23218.168570093378
51,0.0,0.0,3.94386876731299,0.0,1.0,0.0,584.18455006236,59.7231458950794,23218.168570093378
52,0.0,0.0,3.94386876731299,0.0,1.0,0.0,584.18455006236,59.7231458950794,23218.168570093378
53,0.0,0.0,3.94386876731299,0.0,1.0,0.0,584.18455006236,59.7231458950794,23218.168570093378
54,0.0,0.0,3.94386876731299,0.0,1.0,0.0,584.18455006236,59.7231458950794,23218.168570093378
55,0.0,0.0,3.94386876731299,0.0,1.0,0.0,584.18455006236,59.7231458950794,23218.168570093378
56,0.0,0.0,3.94386876731299,0.0,1.0,0.0,584.18455006236,59.7231458950794,23218.168570093378
57,0.0,0.0,3.94386876731299,0.0,1.0,0.0,584.18455006236,59.7231458950794,23218.168570093378
58,0.0,0.0,3.94386876731299,0.0,1.0,0.0,584.18455006236,59.7231458950794,23218.168570093378
59,0.0,0.0,3.94386876731299,0.0,1.0,0.0,584.18455006236,59.7231458950794,23218.168570093378
60,0.0,0.0,3.94386876731299,0.0,1.0,0.0,584.18455006236,59.7231458950794,23218.168570093378
61,0.0,0.0,3.94386876731299,0.0,1.0,0.0,584.18455006236,59.7231458950794,23218.168570093378
62,0.0,0.0,3.94386876731299,0.0,1.0,0.0,584.18455006236,59.7231458950794,23218.168570093378
63,0.0,0.0,3.94386876731299,0.0,1.0,0.0,584.18455006236,59.7231458950794,23218.168570093378
64,0.0,0.0,3.94386876731299,0.0,1.0,0.0,584.18455006236,59.7231458950794,23218.168570093378
65,0.0,0.0,3.94386876731299,0.0,1.0,0.0,584.18455006236,59.7231458950794,23218.168570093378
66,0.0,0.0,3.94386876731299,0.0,1.0,0.0,584.18455006236,59.7231458950794,23218.168570093378
67,0.0,0.0,3.94386876731299,0.0,1.0,0.0,584.18455006236,59.7231458950794,23218.168570093378
68,0.0,0.0,3.94386876731299,0.0,1.0,0.0,584.18455006236,59.7231458950794,23218.168570093378
69,0.0,0.0,3.94386876731299,0.0,1.0,0.0,584.18455006236,59.7231458950794,23218.168570093378
70,0.0,0.0,3.94386876731299,0.0,1.0,0.0,584.18455006236,59.7231458950794,23218.168570093378
71,0.0,0.0,3.94386876731299,0.0,1.0,0.0,584.18455006236,59.7231458950794,23218.168570093378
72,0.0,0.0,3.94386876731299,0.0,1.0,0.0,584.18455006236,59.7231458950794,23218.168570093378
73,0.0,0.0,3.94386876731299,0.0,1.0,0.0,584.18455006236,59.7231458950794,23218.168570093378
74,0.0,0.0,3.94386876731299,0.0,1.0,0.0,584.18455006236,59.7231458950794,23218.168570093378
75,0.0,0.0,3.94386876731299,0.0,1.0,0.0,584.18455006236,59.7231458950794,23218.168570093378
76,0.0,0.0,3.94386876731299,0.0,1.0,0.0,584.18455006236,59.7231458950794,23218.168570093378
77,0.0,0.0,3.94386876731299,0.0,1.0,0.0,584.18455006236,59.7231458950794,23218.168570093378
78,0.0,0.0,3.94386876731299,0.0,1.0,0.0,584.18455006236,59.7231458950794,23218.168570093378
79,0.0,0.0,3.94386876731299,0.0,1.0,0.0,584.18455006236,59.7231458950794,23218.168570093378
80,0.0,0.0,3.94386876731299,0.0,1.0,0.0,584.18455006236,59.7231458950794,23218.168570093378
81,0.0,0.0,3.94386876731299,0.0,1.0,0.0,584.18455006236,59.7231458950794,23218.168570093378
82,0.0,0.0,3.94386876731299,0.0,1.0,0.0,584.18455006236,59.7231458950794,23218.168570093378
83,0.0,0.0,3.94386876731299,0.0,1.0,0.0,584.18455006236,59.7231458950794,23218.168570093378
84,0.0,0.0,3.94386876731299,0.0,1.0,0.0,584.18455006236,59.7231458950794,23218.168570093378
85,0.0,0.0,3.94386876731299,0.0,1.0,0.0,584.18455006236,59.7231458950794,23218.168570093378
86,0.0,0.0,3.94386876731299,0.0,1.0,0.0,584.18455006236,59.7231458950794,23218.168570093378
87,0.0,0.0,3.94386876731299,0.0,1.0,0.0,584.18455006236,59.7231458950794,23218.168570093378
